id,difficulty,questionType,mechanic,skill,promptText,audioText,optionA,optionB,optionC,optionD,correctAnswer,stimulusJson,optionsJson,answerJson,hintJson,explanation,targetVocabulary,worldTags,estimatedSeconds,requiresMemoryPhase,notes
GB-0951,10,memory_scene,bell_choice,memory,What did Foxy have?,Look carefully. Remember what you see.,BALL,KITE,BOOK,HAT,BALL,"{""type"": ""memoryScene"", ""showMs"": 4500, ""objects"": [{""character"": ""Momo"", ""color"": ""black"", ""item"": ""book""}, {""character"": ""Lulu"", ""color"": ""purple"", ""item"": ""bag""}, {""character"": ""Foxy"", ""color"": ""yellow"", ""item"": ""ball""}]}","[{""id"": ""A"", ""label"": ""BALL"", ""_correct"": true}, {""id"": ""B"", ""label"": ""KITE""}, {""id"": ""C"", ""label"": ""BOOK""}, {""id"": ""D"", ""label"": ""HAT""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 1, ""text"": ""Show the scene again for a moment."", ""strategy"": ""reveal_memory_scene_once""}",The correct answer is ball.,Foxy|yellow|ball,memory,20,True,
GB-0952,10,multi_clue_scene,answer_zone,sentence_comprehension,Find the big red duck behind the table.,Find the big red duck behind the table.,big red duck behind table,big red duck next to table,big red monkey next to table,small green duck behind table,big red duck behind table,"{""type"": ""sceneChoices""}","[{""id"": ""A"", ""label"": ""big red duck behind table"", ""scene"": {""animal"": ""duck"", ""color"": ""red"", ""size"": ""big"", ""relation"": ""behind"", ""object"": ""table""}}, {""id"": ""B"", ""label"": ""big red duck next to table"", ""scene"": {""animal"": ""duck"", ""color"": ""red"", ""size"": ""big"", ""relation"": ""next to"", ""object"": ""table""}}, {""id"": ""C"", ""label"": ""big red monkey next to table"", ""scene"": {""animal"": ""monkey"", ""color"": ""red"", ""size"": ""big"", ""relation"": ""next to"", ""object"": ""table""}}, {""id"": ""D"", ""label"": ""small green duck behind table"", ""scene"": {""animal"": ""duck"", ""color"": ""green"", ""size"": ""small"", ""relation"": ""behind"", ""object"": ""table""}}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 1, ""text"": ""Remember all clues: big, red, duck, behind."", ""strategy"": ""highlight_clues_sequentially""}",The correct picture matches all four clues.,big|red|duck|behind|table,final_reasoning,18,False,
GB-0953,10,sentence_order,quick_match,reading,Put the words in the correct order.,Put the words in the correct order.,,,,,PIP HAS A BLUE KITE,"{""type"": ""wordTiles"", ""tiles"": [""BLUE"", ""A"", ""HAS"", ""PIP"", ""KITE""]}",[],"{""type"": ""sequence"", ""value"": [""PIP"", ""HAS"", ""A"", ""BLUE"", ""KITE""]}","{""afterWrong"": 2, ""text"": ""Start with the word that begins the sentence."", ""strategy"": ""pulse_first_word""}",Pip has a blue kite.,pip|has|a|blue|kite,reading|sentence,18,False,
GB-0954,10,short_story,raise_board,listening,What color is the turtle?,Lulu has a orange turtle. The turtle likes apple. Lulu has 4 grapes. They are at school.,RED,ORANGE,PURPLE,WHITE,ORANGE,"{""type"": ""story"", ""text"": ""Lulu has a orange turtle. The turtle likes apple. Lulu has 4 grapes. They are at school."", ""character"": ""Lulu""}","[{""id"": ""A"", ""label"": ""RED""}, {""id"": ""B"", ""label"": ""ORANGE"", ""_correct"": true}, {""id"": ""C"", ""label"": ""PURPLE""}, {""id"": ""D"", ""label"": ""WHITE""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 1, ""text"": ""Listen to the story one more time."", ""strategy"": ""replay_story""}",The story says orange.,turtle|orange|apple|grape|4|school,story,24,False,
GB-0955,10,final_reasoning,bell_choice,reasoning,Pip is wearing a coat and holding an umbrella. What is the weather probably like?,Pip is wearing a coat and holding an umbrella. What is the weather probably like?,RAINY,HOT,SUNNY,WINDY,RAINY,"{""type"": ""finalReasoningScene""}","[{""id"": ""A"", ""label"": ""RAINY""}, {""id"": ""B"", ""label"": ""HOT""}, {""id"": ""C"", ""label"": ""SUNNY""}, {""id"": ""D"", ""label"": ""WINDY""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 1, ""text"": ""Listen again and use all the clues."", ""strategy"": ""replay_in_chunks""}",A coat and umbrella are clues for rainy weather.,coat|umbrella|rainy,final_bell|reasoning,22,False,
GB-0956,10,memory_scene,bell_choice,memory,What color was Lulu's apple?,Look carefully. Remember what you see.,YELLOW,RED,PURPLE,ORANGE,PURPLE,"{""type"": ""memoryScene"", ""showMs"": 4500, ""objects"": [{""character"": ""Foxy"", ""color"": ""black"", ""item"": ""hat""}, {""character"": ""Pip"", ""color"": ""green"", ""item"": ""ball""}, {""character"": ""Lulu"", ""color"": ""purple"", ""item"": ""apple""}]}","[{""id"": ""A"", ""label"": ""YELLOW""}, {""id"": ""B"", ""label"": ""RED""}, {""id"": ""C"", ""label"": ""PURPLE"", ""_correct"": true}, {""id"": ""D"", ""label"": ""ORANGE""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 1, ""text"": ""Show the scene again for a moment."", ""strategy"": ""reveal_memory_scene_once""}",The correct answer is purple.,Lulu|purple|apple,memory,20,True,
GB-0957,10,multi_clue_scene,answer_zone,sentence_comprehension,Find the big yellow rabbit next to the chair.,Find the big yellow rabbit next to the chair.,big yellow monkey on chair,small green rabbit next to chair,big yellow rabbit next to chair,small orange rabbit next to chair,big yellow rabbit next to chair,"{""type"": ""sceneChoices""}","[{""id"": ""A"", ""label"": ""big yellow monkey on chair"", ""scene"": {""animal"": ""monkey"", ""color"": ""yellow"", ""size"": ""big"", ""relation"": ""on"", ""object"": ""chair""}}, {""id"": ""B"", ""label"": ""small green rabbit next to chair"", ""scene"": {""animal"": ""rabbit"", ""color"": ""green"", ""size"": ""small"", ""relation"": ""next to"", ""object"": ""chair""}}, {""id"": ""C"", ""label"": ""big yellow rabbit next to chair"", ""scene"": {""animal"": ""rabbit"", ""color"": ""yellow"", ""size"": ""big"", ""relation"": ""next to"", ""object"": ""chair""}}, {""id"": ""D"", ""label"": ""small orange rabbit next to chair"", ""scene"": {""animal"": ""rabbit"", ""color"": ""orange"", ""size"": ""small"", ""relation"": ""next to"", ""object"": ""chair""}}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 1, ""text"": ""Remember all clues: big, yellow, rabbit, next to."", ""strategy"": ""highlight_clues_sequentially""}",The correct picture matches all four clues.,big|yellow|rabbit|next to|chair,final_reasoning,18,False,
GB-0958,10,sentence_order,quick_match,reading,Put the words in the correct order.,Put the words in the correct order.,,,,,THE BIRD IS ON THE TREE,"{""type"": ""wordTiles"", ""tiles"": [""THE"", ""BIRD"", ""ON"", ""IS"", ""TREE"", ""THE""]}",[],"{""type"": ""sequence"", ""value"": [""THE"", ""BIRD"", ""IS"", ""ON"", ""THE"", ""TREE""]}","{""afterWrong"": 2, ""text"": ""Start with the word that begins the sentence."", ""strategy"": ""pulse_first_word""}",The bird is on the tree.,the|bird|is|on|the|tree,reading|sentence,18,False,
GB-0959,10,short_story,raise_board,listening,How many oranges does Foxy have?,Foxy has a yellow turtle. The turtle likes juice. Foxy has 3 oranges. They are at school.,1,4,2,3,3,"{""type"": ""story"", ""text"": ""Foxy has a yellow turtle. The turtle likes juice. Foxy has 3 oranges. They are at school."", ""character"": ""Foxy""}","[{""id"": ""A"", ""label"": ""1""}, {""id"": ""B"", ""label"": ""4""}, {""id"": ""C"", ""label"": ""2""}, {""id"": ""D"", ""label"": ""3"", ""_correct"": true}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 1, ""text"": ""Listen to the story one more time."", ""strategy"": ""replay_story""}",The story says 3.,turtle|yellow|juice|orange|3|school,story,24,False,
GB-0960,10,final_reasoning,bell_choice,reasoning,The blue star is next to the red circle. The yellow heart is next to the blue star. Which shape is next to the circle?,The blue star is next to the red circle. The yellow heart is next to the blue star. Which shape is next to the circle?,BLUE STAR,GREEN SQUARE,RED CIRCLE,YELLOW HEART,BLUE STAR,"{""type"": ""finalReasoningScene""}","[{""id"": ""A"", ""label"": ""BLUE STAR""}, {""id"": ""B"", ""label"": ""GREEN SQUARE""}, {""id"": ""C"", ""label"": ""RED CIRCLE""}, {""id"": ""D"", ""label"": ""YELLOW HEART""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 1, ""text"": ""Listen again and use all the clues."", ""strategy"": ""replay_in_chunks""}",The first sentence says the blue star is next to the red circle.,blue|star|red|circle|yellow|heart|next to,final_bell|reasoning,22,False,
GB-0961,10,memory_scene,bell_choice,memory,Who had the yellow book?,Look carefully. Remember what you see.,POKI,FOXY,MOMO,LULU,LULU,"{""type"": ""memoryScene"", ""showMs"": 4500, ""objects"": [{""character"": ""Momo"", ""color"": ""blue"", ""item"": ""apple""}, {""character"": ""Lulu"", ""color"": ""yellow"", ""item"": ""book""}, {""character"": ""Poki"", ""color"": ""black"", ""item"": ""bag""}]}","[{""id"": ""A"", ""label"": ""POKI""}, {""id"": ""B"", ""label"": ""FOXY""}, {""id"": ""C"", ""label"": ""MOMO""}, {""id"": ""D"", ""label"": ""LULU"", ""_correct"": true}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 1, ""text"": ""Show the scene again for a moment."", ""strategy"": ""reveal_memory_scene_once""}",The correct answer is Lulu.,Lulu|yellow|book,memory,20,True,
GB-0962,10,multi_clue_scene,answer_zone,sentence_comprehension,Find the small pink turtle behind the table.,Find the small pink turtle behind the table.,small green bird behind table,small pink turtle behind table,big purple turtle behind table,big pink duck on table,small pink turtle behind table,"{""type"": ""sceneChoices""}","[{""id"": ""A"", ""label"": ""small green bird behind table"", ""scene"": {""animal"": ""bird"", ""color"": ""green"", ""size"": ""small"", ""relation"": ""behind"", ""object"": ""table""}}, {""id"": ""B"", ""label"": ""small pink turtle behind table"", ""scene"": {""animal"": ""turtle"", ""color"": ""pink"", ""size"": ""small"", ""relation"": ""behind"", ""object"": ""table""}}, {""id"": ""C"", ""label"": ""big purple turtle behind table"", ""scene"": {""animal"": ""turtle"", ""color"": ""purple"", ""size"": ""big"", ""relation"": ""behind"", ""object"": ""table""}}, {""id"": ""D"", ""label"": ""big pink duck on table"", ""scene"": {""animal"": ""duck"", ""color"": ""pink"", ""size"": ""big"", ""relation"": ""on"", ""object"": ""table""}}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 1, ""text"": ""Remember all clues: small, pink, turtle, behind."", ""strategy"": ""highlight_clues_sequentially""}",The correct picture matches all four clues.,small|pink|turtle|behind|table,final_reasoning,18,False,
GB-0963,10,sentence_order,quick_match,reading,Put the words in the correct order.,Put the words in the correct order.,,,,,THE SMALL DOG IS BEHIND THE CHAIR,"{""type"": ""wordTiles"", ""tiles"": [""DOG"", ""IS"", ""THE"", ""THE"", ""BEHIND"", ""CHAIR"", ""SMALL""]}",[],"{""type"": ""sequence"", ""value"": [""THE"", ""SMALL"", ""DOG"", ""IS"", ""BEHIND"", ""THE"", ""CHAIR""]}","{""afterWrong"": 2, ""text"": ""Start with the word that begins the sentence."", ""strategy"": ""pulse_first_word""}",The small dog is behind the chair.,the|small|dog|is|behind|the|chair,reading|sentence,18,False,
GB-0964,10,short_story,raise_board,listening,Where are Poki and the frog?,Poki has a red frog. The frog likes apple. Poki has 4 pears. They are at school.,HOME,SCHOOL,PARK,GARDEN,SCHOOL,"{""type"": ""story"", ""text"": ""Poki has a red frog. The frog likes apple. Poki has 4 pears. They are at school."", ""character"": ""Poki""}","[{""id"": ""A"", ""label"": ""HOME""}, {""id"": ""B"", ""label"": ""SCHOOL"", ""_correct"": true}, {""id"": ""C"", ""label"": ""PARK""}, {""id"": ""D"", ""label"": ""GARDEN""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 1, ""text"": ""Listen to the story one more time."", ""strategy"": ""replay_story""}",The story says school.,frog|red|apple|pear|4|school,story,24,False,
GB-0965,10,final_reasoning,bell_choice,reasoning,Poki has a apple. Poki gives it to Pip. Who has the apple now?,Poki has a apple. Poki gives it to Pip. Who has the apple now?,PIP,FOXY,LULU,POKI,PIP,"{""type"": ""finalReasoningScene""}","[{""id"": ""A"", ""label"": ""PIP""}, {""id"": ""B"", ""label"": ""FOXY""}, {""id"": ""C"", ""label"": ""LULU""}, {""id"": ""D"", ""label"": ""POKI""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 1, ""text"": ""Listen again and use all the clues."", ""strategy"": ""replay_in_chunks""}","Poki gave the apple to Pip, so Pip has it now.",Poki|Pip|apple,final_bell|reasoning,22,False,
GB-0966,10,memory_scene,bell_choice,memory,Who had the blue book?,Look carefully. Remember what you see.,FOXY,POKI,PIP,LULU,POKI,"{""type"": ""memoryScene"", ""showMs"": 4500, ""objects"": [{""character"": ""Lulu"", ""color"": ""black"", ""item"": ""hat""}, {""character"": ""Poki"", ""color"": ""blue"", ""item"": ""book""}, {""character"": ""Foxy"", ""color"": ""pink"", ""item"": ""apple""}]}","[{""id"": ""A"", ""label"": ""FOXY""}, {""id"": ""B"", ""label"": ""POKI"", ""_correct"": true}, {""id"": ""C"", ""label"": ""PIP""}, {""id"": ""D"", ""label"": ""LULU""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 1, ""text"": ""Show the scene again for a moment."", ""strategy"": ""reveal_memory_scene_once""}",The correct answer is Poki.,Poki|blue|book,memory,20,True,
GB-0967,10,multi_clue_scene,answer_zone,sentence_comprehension,Find the big orange duck behind the box.,Find the big orange duck behind the box.,small yellow frog behind box,big orange duck behind box,big yellow duck under box,big pink duck behind box,big orange duck behind box,"{""type"": ""sceneChoices""}","[{""id"": ""A"", ""label"": ""small yellow frog behind box"", ""scene"": {""animal"": ""frog"", ""color"": ""yellow"", ""size"": ""small"", ""relation"": ""behind"", ""object"": ""box""}}, {""id"": ""B"", ""label"": ""big orange duck behind box"", ""scene"": {""animal"": ""duck"", ""color"": ""orange"", ""size"": ""big"", ""relation"": ""behind"", ""object"": ""box""}}, {""id"": ""C"", ""label"": ""big yellow duck under box"", ""scene"": {""animal"": ""duck"", ""color"": ""yellow"", ""size"": ""big"", ""relation"": ""under"", ""object"": ""box""}}, {""id"": ""D"", ""label"": ""big pink duck behind box"", ""scene"": {""animal"": ""duck"", ""color"": ""pink"", ""size"": ""big"", ""relation"": ""behind"", ""object"": ""box""}}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 1, ""text"": ""Remember all clues: big, orange, duck, behind."", ""strategy"": ""highlight_clues_sequentially""}",The correct picture matches all four clues.,big|orange|duck|behind|box,final_reasoning,18,False,
GB-0968,10,sentence_order,quick_match,reading,Put the words in the correct order.,Put the words in the correct order.,,,,,THE BIRD IS ON THE TREE,"{""type"": ""wordTiles"", ""tiles"": [""BIRD"", ""IS"", ""ON"", ""THE"", ""THE"", ""TREE""]}",[],"{""type"": ""sequence"", ""value"": [""THE"", ""BIRD"", ""IS"", ""ON"", ""THE"", ""TREE""]}","{""afterWrong"": 2, ""text"": ""Start with the word that begins the sentence."", ""strategy"": ""pulse_first_word""}",The bird is on the tree.,the|bird|is|on|the|tree,reading|sentence,18,False,
GB-0969,10,short_story,raise_board,listening,What color is the rabbit?,Lulu has a green rabbit. The rabbit likes milk. Lulu has 5 bananas. They are in the garden.,ORANGE,PURPLE,YELLOW,GREEN,GREEN,"{""type"": ""story"", ""text"": ""Lulu has a green rabbit. The rabbit likes milk. Lulu has 5 bananas. They are in the garden."", ""character"": ""Lulu""}","[{""id"": ""A"", ""label"": ""ORANGE""}, {""id"": ""B"", ""label"": ""PURPLE""}, {""id"": ""C"", ""label"": ""YELLOW""}, {""id"": ""D"", ""label"": ""GREEN"", ""_correct"": true}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 1, ""text"": ""Listen to the story one more time."", ""strategy"": ""replay_story""}",The story says green.,rabbit|green|milk|banana|5|garden,story,24,False,
GB-0970,10,final_reasoning,bell_choice,reasoning,Momo has 5 bananas. Momo gives 4 to Pip. How many are left?,Momo has 5 bananas. Momo gives 4 to Pip. How many are left?,4,2,1,5,1,"{""type"": ""finalReasoningScene""}","[{""id"": ""A"", ""label"": ""4""}, {""id"": ""B"", ""label"": ""2""}, {""id"": ""C"", ""label"": ""1""}, {""id"": ""D"", ""label"": ""5""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 1, ""text"": ""Listen again and use all the clues."", ""strategy"": ""replay_in_chunks""}",5 minus 4 leaves 1.,Momo|Pip|banana|5|4,final_bell|reasoning,22,False,
GB-0971,10,memory_scene,bell_choice,memory,Who had the yellow hat?,Look carefully. Remember what you see.,POKI,MOMO,PIP,FOXY,MOMO,"{""type"": ""memoryScene"", ""showMs"": 4500, ""objects"": [{""character"": ""Pip"", ""color"": ""black"", ""item"": ""apple""}, {""character"": ""Momo"", ""color"": ""yellow"", ""item"": ""hat""}, {""character"": ""Foxy"", ""color"": ""purple"", ""item"": ""book""}]}","[{""id"": ""A"", ""label"": ""POKI""}, {""id"": ""B"", ""label"": ""MOMO"", ""_correct"": true}, {""id"": ""C"", ""label"": ""PIP""}, {""id"": ""D"", ""label"": ""FOXY""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 1, ""text"": ""Show the scene again for a moment."", ""strategy"": ""reveal_memory_scene_once""}",The correct answer is Momo.,Momo|yellow|hat,memory,20,True,
